|CCF|RV|RV_err|addmode|vbary|identifier|SpT|configuration|Instrument|Date|Temperature|Velocity|vsini_sec|feh|significance|Comments|Rank|Keck|VLT|Gemini|Imaging_Detecton|best_addmode|parsed_date|Tmeas|Tmeas_err|UT_date
73|0.0422655036|-104.114281979|0.6873192444|dc|27.94|HIP 17563|B3V|  (B3V + ?; 1.694d  e=.40)|CHIRON|20130902|8600|-104.788|5|0.5|6.4215757671|Needs follow-up, but unlikely. Very weak peak|7|n|Y|n||simple|2013-09-02|8599.98517423|199.976421052|2013-09-03
74|0.0254289099|-104.771929017|0.45674154|simple|27.94|HIP 17563|B3V|  (B3V + ?; 1.694d  e=.40)|CHIRON|20130902|8600|-104.788|5|0.5|6.4215757671|Needs follow-up, but unlikely. Very weak peak|7|n|Y|n||simple|2013-09-02|8599.98517423|199.976421052|2013-09-03
75|0.0673949564|-363.040739615|0.6806988904|ml|25.28|HIP 18396|B6V|  B6V|HET|20130812|4700|363.021|30|-0.5|8.9927152251|Signal seen with ml addmode... but not simple|9|||||ml|2013-08-12|4700.0032446|215.988859151|2013-08-12
76|0.0659831419|-363.029798947|0.7193217549|dc|25.28|HIP 18396|B6V|  B6V|HET|20130812|4700|363.021|30|-0.5|8.9927152251|Signal seen with ml addmode... but not simple|9|||||ml|2013-08-12|4700.0032446|215.988859151|2013-08-12
77|0.0111786492|||simple|25.28|HIP 18396|B6V|  B6V|HET|20130812|4700|363.021|30|-0.5|8.9927152251|Signal seen with ml addmode... but not simple|9|||||ml|2013-08-12|4700.0032446|215.988859151|2013-08-12
78|0.089657718|||ml|-21.57|HIP 18724|B3V+...|  ((A4IV + B3V; 3.953d  SD) + ?; 33.03d, e=0.15)|TS23|20130107|7200|182.2|20|0|10.5157107408|There is a signal in the CCF, but weird looking… I think it is the A4IV. Both CCF peaks easily visible in primary ccfs, but companion has teff~9000K there...|2|n|n|n||simple|2013-01-07|7125.06563611|221.737200228|2013-01-07
79|0.0894093994|||dc|-21.57|HIP 18724|B3V+...|  ((A4IV + B3V; 3.953d  SD) + ?; 33.03d, e=0.15)|TS23|20130107|7200|182.2|20|0|10.5157107408|There is a signal in the CCF, but weird looking… I think it is the A4IV. Both CCF peaks easily visible in primary ccfs, but companion has teff~9000K there...|2|n|n|n||simple|2013-01-07|7125.06563611|221.737200228|2013-01-07
80|0.0600424584|-226.733799364|0.5668737901|simple|-21.57|HIP 18724|B3V+...|  ((A4IV + B3V; 3.953d  SD) + ?; 33.03d, e=0.15)|TS23|20130107|7200|182.2|20|0|10.5157107408|There is a signal in the CCF, but weird looking… I think it is the A4IV. Both CCF peaks easily visible in primary ccfs, but companion has teff~9000K there...|2|n|n|n||simple|2013-01-07|7125.06563611|221.737200228|2013-01-07
81|0.2391139092|-18.0123740225|0.2750634177|ml|19.37|HIP 19949|A2Vn|  A2Vn|IGRINS|20141014|6500|-18.91|20|-0.5|19.8112699729|Nice looking detection, but not seen in March. CHECK GUIDER IMAGES!|9|n|n|n||simple|2014-10-14|6499.88720367|216.000143245|2014-10-15
82|0.2355483972|-17.9810578187|0.2839453417|dc|19.37|HIP 19949|A2Vn|  A2Vn|IGRINS|20141014|6500|-18.91|20|-0.5|19.8112699729|Nice looking detection, but not seen in March. CHECK GUIDER IMAGES!|9|n|n|n||simple|2014-10-14|6499.88720367|216.000143245|2014-10-15
83|0.198432084|-17.1996718338|0.3284946593|simple|19.37|HIP 19949|A2Vn|  A2Vn|IGRINS|20141014|6500|-18.91|20|-0.5|19.8112699729|Nice looking detection, but not seen in March. CHECK GUIDER IMAGES!|9|n|n|n||simple|2014-10-14|6499.88720367|216.000143245|2014-10-15
84|0.2827101078|-21.1318633744|0.1880698658|ml|19.23|HIP 20380|A3V|  A3V|IGRINS|20141014|6300|-21.074|20|-0.5|30.5492359477|Confirmed|1|n|n|n||simple|2014-10-14|6300.09762417|215.981950221|2014-10-15
85|0.2785435449|-21.1319285184|0.1937813076|dc|19.23|HIP 20380|A3V|  A3V|IGRINS|20141014|6300|-21.074|20|-0.5|30.5492359477|Confirmed|1|n|n|n||simple|2014-10-14|6300.09762417|215.981950221|2014-10-15
86|0.2459402382|-20.9019983229|0.2197451007|simple|19.23|HIP 20380|A3V|  A3V|IGRINS|20141014|6300|-21.074|20|-0.5|30.5492359477|Confirmed|1|n|n|n||simple|2014-10-14|6300.09762417|215.981950221|2014-10-15
87|0.0791276365|10.6940537301|0.8967437128|ml|-24.92|HIP 20380|A3V|  A3V|IGRINS|20150302|6700|11.97|20|0|7.91149418|Confirmed. Not detected with addmode=ml.|1|n|n|n||simple|2015-03-02|6700.02534892|216.009274843|2015-03-03
88|0.0789084221|10.6827865917|0.8991130749|dc|-24.92|HIP 20380|A3V|  A3V|IGRINS|20150302|6700|11.97|20|0|7.91149418|Confirmed. Not detected with addmode=ml.|1|n|n|n||simple|2015-03-02|6700.02534892|216.009274843|2015-03-03
89|0.0609105838|11.8620049879|0.8998748759|simple|-24.92|HIP 20380|A3V|  A3V|IGRINS|20150302|6700|11.97|20|0|7.91149418|Confirmed. Not detected with addmode=ml.|1|n|n|n||simple|2015-03-02|6700.02534892|216.009274843|2015-03-03
90|0.1798207735|21.3682038222|0.1541576375|ml|20.39|HIP 21589|A6V|A6V|IGRINS|20141017|4600|21.77|5|0|23.889650078|Confirmed|3|n|n|n||simple|2014-10-17|4600.27992292|215.77180136|2014-10-18
91|0.179014734|21.3799043559|0.155219992|dc|20.39|HIP 21589|A6V|A6V|IGRINS|20141017|4600|21.77|5|0|23.889650078|Confirmed|3|n|n|n||simple|2014-10-17|4600.27992292|215.77180136|2014-10-18
92|0.1602951559|21.5721465655|0.1687650623|simple|20.39|HIP 21589|A6V|A6V|IGRINS|20141017|4600|21.77|5|0|23.889650078|Confirmed|3|n|n|n||simple|2014-10-17|4600.27992292|215.77180136|2014-10-18
93|0.1694630306|8.4757186456|0.2484261351|ml|22.63|HIP 22833|A3V|"  (A3V + ?; .21"")"|IGRINS|20141015|5100|8.626|10|0|20.5127262815|Confirmed|1|n|n|Y||simple|2014-10-15|5099.81400821|216.032767533|2014-10-16
94|0.1683055671|8.4919690598|0.251972931|dc|22.63|HIP 22833|A3V|"  (A3V + ?; .21"")"|IGRINS|20141015|5100|8.626|10|0|20.5127262815|Confirmed|1|n|n|Y||simple|2014-10-15|5099.81400821|216.032767533|2014-10-16
95|0.1480516807|8.8931194774|0.2783765841|simple|22.63|HIP 22833|A3V|"  (A3V + ?; .21"")"|IGRINS|20141015|5100|8.626|10|0|20.5127262815|Confirmed|1|n|n|Y||simple|2014-10-15|5099.81400821|216.032767533|2014-10-16
96|0.2857867433|8.9472234989|0.0806651767|ml|-21.9|HIP 22833|A3V|"  (A3V + ?; .21"")"|TS23|20140122|4700|-12.222|5|-0.5|41.8943334182|Confirmed|1|n|n|Y||simple|2014-01-22|4700.550246|215.806379836|2014-01-22
97|0.28067497|8.9239482803|0.0833647924|dc|-21.9|HIP 22833|A3V|"  (A3V + ?; .21"")"|TS23|20140122|4700|-12.222|5|-0.5|41.8943334182|Confirmed|1|n|n|Y||simple|2014-01-22|4700.550246|215.806379836|2014-01-22
98|0.2419766022|8.827440693|0.0961384375|simple|-21.9|HIP 22833|A3V|"  (A3V + ?; .21"")"|TS23|20140122|4700|-12.222|5|-0.5|41.8943334182|Confirmed|1|n|n|Y||simple|2014-01-22|4700.550246|215.806379836|2014-01-22
99|0.0845808861|||ml|26.02|HIP 22958|B6V|"  (5.49B6V + 9.64; .650"")"|CHIRON|20130915|5900|42.84|30|-0.5|12.4884450042|Confirmed. Dominated by primary in addmode=ml.|1|n|n|n||simple|2013-09-15|5899.99198443|216.00667504|2013-09-16
100|0.0832353961|||dc|26.02|HIP 22958|B6V|"  (5.49B6V + 9.64; .650"")"|CHIRON|20130915|5900|42.84|30|-0.5|12.4884450042|Confirmed. Dominated by primary in addmode=ml.|1|n|n|n||simple|2013-09-15|5899.99198443|216.00667504|2013-09-16
101|0.0688146041|42.7727920606|0.6189621926|simple|26.02|HIP 22958|B6V|"  (5.49B6V + 9.64; .650"")"|CHIRON|20130915|5900|42.84|30|-0.5|12.4884450042|Confirmed. Dominated by primary in addmode=ml.|1|n|n|n||simple|2013-09-15|5899.99198443|216.00667504|2013-09-16
102|0.0608563429|||ml|20.98|HIP 22958|B6V|"  (5.49B6V + 9.64; .650"")"|CHIRON|20141012|6600|26.678|30|-0.5|8.4376385391|Confirmed. Dominated by primary in addmode=ml. Big temperature change here...|1|n|n|n||simple|2014-10-12|6599.99456521|216.011699031|2014-10-13
103|0.0607652904|||dc|20.98|HIP 22958|B6V|"  (5.49B6V + 9.64; .650"")"|CHIRON|20141012|6600|26.678|30|-0.5|8.4376385391|Confirmed. Dominated by primary in addmode=ml. Big temperature change here...|1|n|n|n||simple|2014-10-12|6599.99456521|216.011699031|2014-10-13
104|0.0388418007|26.7688923121|0.9204293823|simple|20.98|HIP 22958|B6V|"  (5.49B6V + 9.64; .650"")"|CHIRON|20141012|6600|26.678|30|-0.5|8.4376385391|Confirmed. Dominated by primary in addmode=ml. Big temperature change here...|1|n|n|n||simple|2014-10-12|6599.99456521|216.011699031|2014-10-13
105|0.0587622911|||ml|21.76|HIP 23362|B9V|  B9.5Vn|CHIRON|20130912|6400|18.938|5|-0.5|7.648061978|Needs follow-up. Nothing in addmode=ml|4|n|Y|n||simple|2013-09-12|6399.99634022|216.014882842|2013-09-13
106|0.0586628996|||dc|21.76|HIP 23362|B9V|  B9.5Vn|CHIRON|20130912|6400|18.938|5|-0.5|7.648061978|Needs follow-up. Nothing in addmode=ml|4|n|Y|n||simple|2013-09-12|6399.99634022|216.014882842|2013-09-13
107|0.0385755274|19.5025900351|0.3869685746|simple|21.76|HIP 23362|B9V|  B9.5Vn|CHIRON|20130912|6400|18.938|5|-0.5|7.648061978|Needs follow-up. Nothing in addmode=ml|4|n|Y|n||simple|2013-09-12|6399.99634022|216.014882842|2013-09-13
108|0.091411112|25.9188103625|0.1720728758|ml|24.97|HIP 23916|B8III|  B8V|CHIRON|20130919|5600|-25.546|5|-0.5|21.2233135979|Check for RV shift. Need follow-up|3|n|n|Y||simple|2013-09-19|5600.02269321|215.996911902|2013-09-20
109|0.0912641317|25.9161469767|0.1725360142|dc|24.97|HIP 23916|B8III|  B8V|CHIRON|20130919|5600|-25.546|5|-0.5|21.2233135979|Check for RV shift. Need follow-up|3|n|n|Y||simple|2013-09-19|5600.02269321|215.996911902|2013-09-20
110|0.0785763905|25.6823286099|0.1818446997|simple|24.97|HIP 23916|B8III|  B8V|CHIRON|20130919|5600|-25.546|5|-0.5|21.2233135979|Check for RV shift. Need follow-up|3|n|n|Y||simple|2013-09-19|5600.02269321|215.996911902|2013-09-20
111|0.0581360437|||ml|24.08|HIP 24244|B7.5Vn|"  ((B8V + K7.2XR?; .37"") + 10.8G8Ve; 12.7"")"|CHIRON|20130918|5100|23.367|5|-0.5|11.3871632881|Needs follow-up. Very weak peak. Nothing in addmode=ml.|5|n|Y|n||simple|2013-09-18|5100.03040948|215.948459349|2013-09-19
112|0.0580762797|||dc|24.08|HIP 24244|B7.5Vn|"  ((B8V + K7.2XR?; .37"") + 10.8G8Ve; 12.7"")"|CHIRON|20130918|5100|23.367|5|-0.5|11.3871632881|Needs follow-up. Very weak peak. Nothing in addmode=ml.|5|n|Y|n||simple|2013-09-18|5100.03040948|215.948459349|2013-09-19
113|0.0430728183|24.0355408153|0.388582404|simple|24.08|HIP 24244|B7.5Vn|"  ((B8V + K7.2XR?; .37"") + 10.8G8Ve; 12.7"")"|CHIRON|20130918|5100|23.367|5|-0.5|11.3871632881|Needs follow-up. Very weak peak. Nothing in addmode=ml.|5|n|Y|n||simple|2013-09-18|5100.03040948|215.948459349|2013-09-19
114|0.1966140796|15.3546702269|0.5359869574|ml|24.37|HIP 24902|A3V|"  (5.58A3V + 8.55; .380"")"|IGRINS|20141015|5700|16.547|30|0|10.8743655714|Known companion.|1|n|n|n||simple|2014-10-15|5699.64387898|215.95505648|2014-10-16
115|0.19486063|15.3325227888|0.5432241303|dc|24.37|HIP 24902|A3V|"  (5.58A3V + 8.55; .380"")"|IGRINS|20141015|5700|16.547|30|0|10.8743655714|Known companion.|1|n|n|n||simple|2014-10-15|5699.64387898|215.95505648|2014-10-16
116|0.1662638549|15.5808767188|0.5755382556|simple|24.37|HIP 24902|A3V|"  (5.58A3V + 8.55; .380"")"|IGRINS|20141015|5700|16.547|30|0|10.8743655714|Known companion.|1|n|n|n||simple|2014-10-15|5699.64387898|215.95505648|2014-10-16
117|0.0843266155|||ml|24.48|HIP 25143|A3V|  A3V|IGRINS|20141015|5800|138.048|30|0|7.230982429|Nothing seen with addmode=ml. |1|n|n|n||simple|2014-10-15|5799.92931403|215.962840892|2014-10-16
118|0.084168514|||dc|24.48|HIP 25143|A3V|  A3V|IGRINS|20141015|5800|138.048|30|0|7.230982429|Nothing seen with addmode=ml. |1|n|n|n||simple|2014-10-15|5799.92931403|215.962840892|2014-10-16
119|0.0677529882|137.555607371|1.0958641214|simple|24.48|HIP 25143|A3V|  A3V|IGRINS|20141015|5800|138.048|30|0|7.230982429|Nothing seen with addmode=ml. |1|n|n|n||simple|2014-10-15|5799.92931403|215.962840892|2014-10-16
120|0.0572164065|||ml|-28.17|HIP 25143|A3V|  A3V|IGRINS|20150302|6000|119.369|30|0.5|4.7347682589|Exceedingly weak peak, but it agrees with the other one...|1|n|n|n||simple|2015-03-02|5999.95783376|215.987702958|2015-03-03
121|0.0570872002|||dc|-28.17|HIP 25143|A3V|  A3V|IGRINS|20150302|6000|119.369|30|0.5|4.7347682589|Exceedingly weak peak, but it agrees with the other one...|1|n|n|n||simple|2015-03-02|5999.95783376|215.987702958|2015-03-03
122|0.0319237984|120.107731624|3.0289645332|simple|-28.17|HIP 25143|A3V|  A3V|IGRINS|20150302|6000|119.369|30|0.5|4.7347682589|Exceedingly weak peak, but it agrees with the other one...|1|n|n|n||simple|2015-03-02|5999.95783376|215.987702958|2015-03-03
123|0.4810396787|18.2001064349|0.0277049712|ml|-27.74|HIP 26126|A2V|  A2V|CHIRON|20140304|5800|17.923|5|-0.5|72.6937227935||1|n|Y|Y||simple|2014-03-04|5800.18907516|215.921246887|2014-03-04
124|0.4736470094|18.1897445996|0.0286450939|dc|-27.74|HIP 26126|A2V|  A2V|CHIRON|20140304|5800|17.923|5|-0.5|72.6937227935||1|n|Y|Y||simple|2014-03-04|5800.18907516|215.921246887|2014-03-04
125|0.4546710482|18.1747034267|0.0297885109|simple|-27.74|HIP 26126|A2V|  A2V|CHIRON|20140304|5800|17.923|5|-0.5|72.6937227935||1|n|Y|Y||simple|2014-03-04|5800.18907516|215.921246887|2014-03-04
126|0.4672585521|68.3144442346|0.0293311608|ml|24.06|HIP 26126|A2V|  A2V|CHIRON|20141017|5700|68.203|5|-0.5|68.444146609|RV change!|1|n|Y|Y||simple|2014-10-17|5700.22316003|215.973068424|2014-10-18
127|0.4588241465|68.297876538|0.0304630526|dc|24.06|HIP 26126|A2V|  A2V|CHIRON|20141017|5700|68.203|5|-0.5|68.444146609|RV change!|1|n|Y|Y||simple|2014-10-17|5700.22316003|215.973068424|2014-10-18
128|0.4354589753|68.2305911144|0.0319026224|simple|24.06|HIP 26126|A2V|  A2V|CHIRON|20141017|5700|68.203|5|-0.5|68.444146609|RV change!|1|n|Y|Y||simple|2014-10-17|5700.22316003|215.973068424|2014-10-18
129|0.1837055012|61.0075538237|0.1782539077|ml|24.25|HIP 26126|A2V|  A2V|IGRINS|20141015|6300|61.009|5|0|24.8940628126|Confirmed|1|n|Y|Y||simple|2014-10-15|6300.03742487|215.994713534|2014-10-16
130|0.1826200245|60.9904646992|0.1803116191|dc|24.25|HIP 26126|A2V|  A2V|IGRINS|20141015|6300|61.009|5|0|24.8940628126|Confirmed|1|n|Y|Y||simple|2014-10-15|6300.03742487|215.994713534|2014-10-16
131|0.1666507803|60.7105356884|0.1904510353|simple|24.25|HIP 26126|A2V|  A2V|IGRINS|20141015|6300|61.009|5|0|24.8940628126|Confirmed|1|n|Y|Y||simple|2014-10-15|6300.03742487|215.994713534|2014-10-16
132|0.4441540673|19.8689887432|0.0306625319|ml|-1.34|HIP 32607|A8VnkA6|  (A7IV + ?; ?)|CHIRON|20140307|5200|19.83|5|-0.5|48.9772035262|New temperature for known companion. |1|n|Y|n||simple|2014-03-07|5199.93190472|215.804958775|2014-03-08
133|0.4414279995|19.8723021007|0.0309783247|dc|-1.34|HIP 32607|A8VnkA6|  (A7IV + ?; ?)|CHIRON|20140307|5200|19.83|5|-0.5|48.9772035262|New temperature for known companion. |1|n|Y|n||simple|2014-03-07|5199.93190472|215.804958775|2014-03-08
134|0.4334903025|19.8949890246|0.0312796977|simple|-1.34|HIP 32607|A8VnkA6|  (A7IV + ?; ?)|CHIRON|20140307|5200|19.83|5|-0.5|48.9772035262|New temperature for known companion. |1|n|Y|n||simple|2014-03-07|5199.93190472|215.804958775|2014-03-08
135|0.3485404034|2.7254324682|0.0453644909|ml|1.82|HIP 32607|A8VnkA6|  (A7IV + ?; ?)|CHIRON|20150114|5200|2.357|5|-0.5|44.9033048995|New temperature for known companion. |1|n|Y|n||simple|2015-01-14|5200.58557417|215.883287347|2015-01-15
136|0.3460537982|2.7235635903|0.0458502154|dc|1.82|HIP 32607|A8VnkA6|  (A7IV + ?; ?)|CHIRON|20150114|5200|2.357|5|-0.5|44.9033048995|New temperature for known companion. |1|n|Y|n||simple|2015-01-14|5200.58557417|215.883287347|2015-01-15
137|0.3324495154|2.6973867838|0.0465817841|simple|1.82|HIP 32607|A8VnkA6|  (A7IV + ?; ?)|CHIRON|20150114|5200|2.357|5|-0.5|44.9033048995|New temperature for known companion. |1|n|Y|n||simple|2015-01-14|5200.58557417|215.883287347|2015-01-15
138|0.378103226|2.6573631691|0.0409537602|ml|1.84|HIP 32607|A8VnkA6|  (A7IV + ?; ?)|CHIRON|20150116|5300|2.478|5|-0.5|44.358618393|New temperature for known companion. |1|n|Y|n||simple|2015-01-16|5300.26958026|215.914002237|2015-01-17
139|0.3746505148|2.6448671994|0.0414919166|dc|1.84|HIP 32607|A8VnkA6|  (A7IV + ?; ?)|CHIRON|20150116|5300|2.478|5|-0.5|44.358618393|New temperature for known companion. |1|n|Y|n||simple|2015-01-16|5300.26958026|215.914002237|2015-01-17
140|0.3604120973|2.5847838509|0.0420206366|simple|1.84|HIP 32607|A8VnkA6|  (A7IV + ?; ?)|CHIRON|20150116|5300|2.478|5|-0.5|44.358618393|New temperature for known companion. |1|n|Y|n||simple|2015-01-16|5300.26958026|215.914002237|2015-01-17
141|0.2396236047|||ml|1.85|HIP 38538|A5IV|  (A3V + ?; 1.593y)|TS23|20140112|6900|-0.3|30|-0.5|13.649653486|There is a weird-looking peak, and a companion is detected in 2015ApJS..217...29B . |1|n|n|n||simple|2014-01-12|6866.62789457|215.973612043|2014-01-12
142|0.238624356|||dc|1.85|HIP 38538|A5IV|  (A3V + ?; 1.593y)|TS23|20140112|6900|-0.3|30|-0.5|13.649653486|There is a weird-looking peak, and a companion is detected in 2015ApJS..217...29B . |1|n|n|n||simple|2014-01-12|6866.62789457|215.973612043|2014-01-12
143|0.2270501556|0|10|simple|1.85|HIP 38538|A5IV|  (A3V + ?; 1.593y)|TS23|20140112|6900|-0.3|30|-0.5|13.649653486|There is a weird-looking peak, and a companion is detected in 2015ApJS..217...29B . |1|n|n|n||simple|2014-01-12|6866.62789457|215.973612043|2014-01-12
144|0.2409019964|16.5925765411|0.0547755213|ml|17.24|HIP 38593|B2V|  B2V|CHIRON|20131026|5600|16.441|5|-0.5|43.289561713|Confirmed. Try for RV change|2|n|n|n||simple|2013-10-26|5600.00176203|215.97601907|2013-10-27
145|0.2387523384|16.5951481577|0.0557409375|dc|17.24|HIP 38593|B2V|  B2V|CHIRON|20131026|5600|16.441|5|-0.5|43.289561713|Confirmed. Try for RV change|2|n|n|n||simple|2013-10-26|5600.00176203|215.97601907|2013-10-27
146|0.2135499046|16.5982991852|0.0611538636|simple|17.24|HIP 38593|B2V|  B2V|CHIRON|20131026|5600|16.441|5|-0.5|43.289561713|Confirmed. Try for RV change|2|n|n|n||simple|2013-10-26|5600.00176203|215.97601907|2013-10-27
147|0.2013241879|16.8229960809|0.0652848159|ml|17.46|HIP 38593|B2V|  B2V|CHIRON|20131102|5500|16.634|5|-0.5|38.7767933742||2|n|n|n||simple|2013-11-02|5500.22521388|215.967537784|2013-11-03
148|0.2005493025|16.8209622614|0.0657212959|dc|17.46|HIP 38593|B2V|  B2V|CHIRON|20131102|5500|16.634|5|-0.5|38.7767933742||2|n|n|n||simple|2013-11-02|5500.22521388|215.967537784|2013-11-03
149|0.1843959984|16.7973027709|0.0698921236|simple|17.46|HIP 38593|B2V|  B2V|CHIRON|20131102|5500|16.634|5|-0.5|38.7767933742||2|n|n|n||simple|2013-11-02|5500.22521388|215.967537784|2013-11-03
150|0.1108677211|35.7343427445|0.249268401|ml|14.32|HIP 38846|B2.5V|  (B2.5V + ?; ?)|CHIRON|20131104|6700|35.121|10|0|17.9921332306|Known companion? Try for follow-up|2|n|n|n||simple|2013-11-04|6699.953213|215.993211453|2013-11-05
